PREPROCESSING__pca0,PREPROCESSING__pca1,PREPROCESSING__pca2,PREPROCESSING__pca3,PREPROCESSING__pca4,PREPROCESSING__pca5,PREPROCESSING__pca6,PREPROCESSING__pca7,PREPROCESSING__pca8,PREPROCESSING__pca9,PREPROCESSING__pca10,PREPROCESSING__pca11,PREPROCESSING__pca12,PREPROCESSING__pca13,PREPROCESSING__pca14,PREPROCESSING__pca15,PREPROCESSING__pca16,PREPROCESSING__pca17,PREPROCESSING__pca18,PREPROCESSING__pca19
4.543787562573605,-0.013798752266861303,-0.14719501467238852,-2.5196501289293414,-0.07633940651905077,-0.12426468630648499,1.7904629966408643,2.9274897103886723,-0.9705201875787791,-1.0322100775385645,0.053899467945999945,-0.08686455091915804,-0.25781687043215923,-0.32521012286480494,-1.0315009470035246,-1.0435625586559762,-0.8134328530891766,-0.45652741812266756,-0.7322968566157286,-0.15771566638330287
-2.4237222149615154,0.15007968900342,-0.3859620579037505,1.1170482426935529,-1.2215940244978836,0.14381914306400959,1.0031854510220677,-0.2774981472205606,-0.2924421992831141,0.19234926735005858,0.3852943359079737,0.050050775853788226,0.4454079739283595,0.1236176727809957,-0.3607724691560408,0.16998846943678073,-0.14402699928501994,0.01432806806088448,-0.1548582934548568,0.03413632776304395
1.7971760378669497,0.024394712389560674,-1.027759669297013,-0.1158910430689547,-0.34291410222380087,-1.0747495264218496,-0.7949478931690402,0.31563094061184804,0.4527139371314111,-0.6766062629849859,-0.8168125201777354,0.5587791728977747,0.49323445155891193,0.29167771937409065,0.17474228576078482,0.24541097154333372,1.371171173082379,0.9400510818783064,-0.12231570460217879,0.2538292625815739
-2.672047534113383,-1.3804278320016081,0.05604615317568332,-0.41217314021321405,0.4505872503373612,-1.0338931980374324,-0.28736457898103007,-0.47051386264259387,0.10659775667693884,0.002827889137188635,-0.0808986207399216,-0.020298317887474642,0.25727773187685593,-0.09351606869694219,0.2270896827560218,-0.030744653666627125,0.07411642804328704,0.10559525864769743,-0.054154793933406935,-0.005789929752960259
-0.41426554297066875,0.15775274139723688,-0.5633609217581153,-0.9738265062960778,2.169329250089416,0.4201015466428425,0.6009779650276771,-0.5329832896406799,-0.8930845829895405,-0.3400349793404988,-0.15784304334670327,-0.6467894757780666,0.24372487338288587,-0.0195554341397036,0.48481633418739084,-0.3557507595327844,-0.05098219312951941,0.9710520187555338,-0.4025068217019201,0.23099194420178581
0.7873485302053114,1.3131795683944718,-0.4186464999466544,0.2125388654508713,-0.6702894604990015,-1.096608413517758,-0.8075894916867434,-0.6979882077463943,-0.028967705082734534,-0.7023755669595849,-0.577852215034966,0.6034185917682157,-0.5763753462533248,0.30664342140461887,0.20784855717868553,0.31642569418538896,-0.31170309137725244,-0.5949361044535688,-0.5218459560530098,-0.2987519244109891
0.6504705132972511,1.470343255516332,-0.7098016373412636,-0.774400763018698,0.04693312435534766,-0.8196167499369842,0.08745096064137936,-0.3155769523633328,-0.0003841902207575117,-0.5934662054370428,0.1261515003939689,0.5221525550287213,-0.8565947716006189,0.14954729241923043,0.10466691122493228,-0.7461624762461145,-0.30172101752079217,0.43397827944989076,0.004291413999872828,-0.21807302091817815
-2.424140926934471,-0.8632059558096312,0.34024417098622906,-0.841847287329259,0.8941368299376842,-0.9620589483676056,-0.4462870061833001,-0.14205054061832692,0.27787097046028375,-0.011446663981388803,-0.46561829408495836,0.3564321383237256,0.25477034872526233,0.24028425678621748,-0.20100626102983185,0.15321518015084848,-0.037162520760231375,0.08441355052838576,0.13142652064841084,-0.1314245124899502
-2.7120488592746317,-1.3973701339325226,1.8214709026906568,-0.8355691654493443,-0.6349869457781048,-1.143300228214229,0.4380588882853283,1.4381790853516063,-0.54578572488145,-0.24104203042316627,-0.6571162437510839,-0.10867807654385633,-0.5441738309015565,0.13586132259387237,-0.3615368015180219,0.6441357230825894,0.3530557392746585,-0.2752028426876936,-0.08364656595608197,-0.13284478619785714
-3.509268061029687,-0.24566178230889454,0.8603712396414732,-0.4951457573551184,-1.9763239560000676,3.179068825168619,-0.06882716221531392,0.23293994105576674,0.23772136035300676,-1.0528950033492255,1.0473789448738566,1.1693857107491608,0.9375195971636217,0.11705179107268687,-0.14915631136972174,-0.28311422496837624,-0.09931902395244378,-0.6718551334695384,0.4150008884326432,-0.24277260353841737
-2.687381782999131,-1.7762103347293425,0.1996121603496723,-0.08172465724806144,-0.10048780226130465,-1.2582268222555053,-0.3316641709478853,-0.5345048859288393,0.11971307431918014,-0.014057823260983805,-0.04261777290954631,0.2097315411291547,0.2905403385070738,0.2259831414818156,-0.5630700444394926,0.305088172729251,-0.15804483757792412,-0.00911766159028508,-0.045466507621639084,0.23343138662529814
-2.6210600924644902,-1.2679789739627911,-0.2590175418552005,0.03876141145548771,0.4018511870533611,0.02258742884546036,-0.7537298784300019,1.1978003302249856,0.8749316465222476,-0.19455896362504557,-0.45650967876573667,0.5133770649264932,-0.5971571892649565,-0.011559699903038182,0.49584293144923525,-0.9325886819900202,-0.10657040405263908,-0.43582666215058485,0.09301545681908169,-0.19196500860678753
2.9449347137371893,-1.515617619173302,-2.5717232333655518,0.12557838691960724,0.1508975125867618,0.5390790894365073,1.0724074602948939,0.815361534007641,-0.3963268687298155,-1.1905242389895525,0.6454786711677152,0.13381476791214267,0.07047978713467828,-1.3194128466242672,0.27662480472780315,-0.11084761163858352,0.4014917391582928,0.0038030033020953684,0.652235898194868,-0.015321930403764695
-1.329501022107068,1.657194794187529,-0.13034412338230225,0.6202385322867197,-0.38455475753004986,0.22760755949938638,0.7975718088617608,-0.221708890712881,-0.42926040088035045,-0.19761838668130768,-0.5348117212294627,0.4093570031758459,0.5745314112291844,0.21475676906657196,-0.3664636018535126,0.6541524060823365,0.10220192091507017,0.5580752519444229,0.022248488592328704,0.03199894738672232
-2.6873404562134904,-1.7120941395814913,-0.08002759692325648,-0.141752215352846,0.37076465650860313,-0.6804530361186453,-1.1258281078948582,0.48098468729852645,0.8116686901301607,-0.17184570745808406,-0.2862775484803699,0.29870844215183434,-0.860818124571059,-0.015010477443279633,0.2796521170761445,-0.946113835974837,-0.16870350251770688,-0.5578195574441543,0.14042457627898253,-0.08000241482708315
4.761404293239899,-0.55564709814743,3.3703967322363275,1.7037229880935734,-1.2322797620959458,-0.2135043466281096,1.930842145740388,-0.5390936826240201,0.6294399756071224,0.41188339658397843,-2.2840582197118215,1.230144508486321,-0.14466404774535738,-0.5348812111904457,1.5364701774527973,0.6529177197564897,0.8579800407732109,-0.16213144312357564,-1.3212396503818045,0.3150035999530984
-2.6908249454252804,0.35143351315787097,0.1404321460737797,-0.2916953623216198,0.6631010173853181,-0.2391931032481128,0.3519128910331456,-0.692028167069004,-0.11836217209525023,-0.07928274347765686,0.22692793570916106,0.282793078716519,-0.5761418779741656,0.07415669809097268,-0.6146666250167756,-0.011516298398533577,-0.021424625336297295,-0.2149984706628568,0.1928936999880309,-0.04133856900857546
-0.3833454112845856,0.031888044270374206,-0.8642442790938841,0.0873791715311951,-1.2681028370357332,-0.7670387672920499,0.5430079816999414,1.6220928082581214,0.9655563229577481,-0.7047502012055934,-0.332322601948981,0.7120604087251264,1.3057618307460663,-1.0916617834161164,0.2847524513080439,-1.222276708141625,1.8189626684326297,0.17740877220418663,0.21751804001475164,0.08345315276632663
4.050456311782264,2.300247601357001,0.6379481522256237,0.4990903487051445,0.5612843837381921,1.638205365998813,1.2718146667506807,-0.039348906581962446,2.8597524780921693,0.40142025285189603,-1.8777498750183719,-0.05895080069914797,0.14439900120353416,2.385051091598268,-0.0859099109948085,0.9200401501328355,-1.0771213101176924,0.08021997968860281,0.7617392711098007,0.29627255926604523
-2.0353037274190386,-1.4113079989255395,-0.4783578706524756,-0.5350530106961653,1.6124492774156771,0.5492488744895054,0.1430007199417742,0.14240014387463926,0.07534063506502933,0.27318303475366296,0.24966329793502764,-0.1606123648954965,-0.11298713126729978,-0.12468930801476932,-0.025676822555313672,0.11781066151042872,0.06376238336190597,0.12797550590134474,-0.279527253742831,0.09771147570133007
-0.8284141581100054,-1.0237774070249248,-0.38736298935581714,-0.6632485537868248,0.5023394567269527,-0.6001221868534083,-0.8895105507193576,0.749940461059291,1.0731258529531187,-0.15264866184779094,-0.36810782876520437,0.4870298293963771,-0.41577970774787404,-0.8871145636345831,-0.3185469292797929,-0.34387628850956753,0.36111123108889004,-0.3102873358708508,0.03397497513324925,-0.3055072443057958
-1.1940328223902976,-1.336637934710065,-0.3306534881125663,-0.5717130076302877,0.35548919248336003,-0.0672145708164932,0.9128235891843551,-1.0875707520814804,-1.5263857665287708,0.6332442486211579,0.02023145279658904,-2.9328326209121385,1.277351537317234,-1.2011033204703385,-0.014672167377740642,-2.6261847265919833,-2.690993045355208,0.38750907223708,0.21099312571571827,-1.0995859969928115
0.11936330253986957,2.4933597482706507,1.3449845028032188,2.87655356329804,0.5654968990562399,-0.01753861140402508,-1.1864517260906442,1.0073105447293091,-0.082544249276808,-1.0237842411973328,1.1589594349866041,-0.41278112596282607,1.0365407525854007,0.032179371085563575,0.4341959336571152,-0.17820464503983477,-0.17309993906777693,-1.5365670421716642,0.11535316759311144,0.37114249064406507
0.32391712911897175,1.7094129275442473,-0.45675205358398024,0.8063335091291498,-1.652757663600651,-1.2581995148364467,-0.27702406958243453,-0.7688976931422762,-0.07601473074964389,-0.4924789737368973,-0.6197441265702691,0.31595585096333256,0.02959667867531794,-0.6062995610538802,0.44554970048477016,0.2584315565817627,0.08712955135893248,0.3574390922160919,0.10628719975224757,0.14939040606902187
-0.8307962933885149,3.2180810586693327,-0.11768223694047261,-0.5380489731416926,0.1563278863106948,0.6317725107157278,0.5367858149912073,1.040514513711595,0.7018443185928478,0.809114538392634,-0.4028110071995767,0.28017554094298336,0.1549808657673219,-0.5414645995650637,0.4900758887132563,-0.9633391249512503,-0.02548792166850784,0.4754338959373208,0.4028153279680703,0.38723946843377416
-2.20523373454689,-0.788864065541623,-0.5279226975642285,0.3937441850722969,0.6849336117424644,0.9079457889268199,-0.24675686013541198,1.2306922153905657,0.4476568862543812,-0.2065405502476329,-0.5255475374881364,0.09144195140323233,-0.46723565382601345,-0.5213285752633043,0.6635816811304095,-0.8858197751803433,-0.23518903618437462,-0.1090463834445369,-0.006447941009706738,-0.04103545078597997
-1.8130789969821377,1.1872858891948819,0.43590626822759526,-0.756326163818061,-0.20318621853780683,-1.34840644416592,0.14008172270180402,-1.0903079908049083,0.08494125949567898,0.4735840440778696,0.11436619431922283,0.17263144016564996,0.15535070031759415,0.048405310849247214,-0.6347148740849278,0.09751531937889722,-0.22274605888096324,0.3146155898742843,0.03794091937027197,0.09263225042339558
0.02582584134993706,-1.5669952187921146,-0.7225786664430469,-1.418927433831044,0.16678347576162963,-0.7862270545034318,-0.3479670610198022,0.10306118917985992,1.3547066127218892,1.712544901438376,0.8707523966842561,1.1720318746073217,-0.37146554862309694,-1.2730025703051695,-1.1953260306448303,2.901802322730574,-1.358184477317365,2.3588833569724263,-0.40030500227569393,0.7149175931258404
-1.8349016594625391,-1.7767129645530384,-0.32913589366715834,-0.2867788449024131,0.4013868220221158,-1.0255533108297943,-0.3363025201478779,-1.0925175552069595,-0.12731127884709942,0.21836372046418218,0.2530384212278993,-0.5204008125192886,0.07567919099823156,-0.4584806651047216,0.12117274066319848,0.25976282158933756,-0.0268958850729631,0.6569024867481046,-0.31346237388953163,0.25662505995118795
4.8531104610206075,-1.3225463078475646,-0.4575447021610255,1.3583382541887328,1.1475795283415982,1.0867537702980021,0.029221681200919766,-0.7540380171160418,-2.6996739348338656,0.17743163054649125,-1.2039484982555995,1.6095070741848403,-0.06613651961648681,1.0089034703465272,0.4607025303222273,-1.068621352738095,-1.1705419141121736,0.09783058668233506,-0.24952023082122962,-1.202100539839045
-2.460803968996316,-1.4138404890447342,-0.15073495703390408,-0.20584509708166673,0.3570117558062919,-0.8216404941331402,-1.200408928583558,0.01772581139863044,0.6665230116748302,0.021390893686413514,-0.33806823993067237,-0.0921181872347005,-0.9236886048192293,-0.43006038007472397,0.5778230352524768,-0.961746106169088,-0.2915656630183882,0.531767663044797,-0.014122751607583774,0.13062167387218757
-0.1854632319734399,-1.1181107316817298,-1.0625637599349504,0.47975502564167916,-0.6545925792587691,0.5820785462864817,-0.3834807359610452,0.9787773116308105,0.7391135181042459,0.9694834419671366,0.06115109993457432,-0.487747885442455,0.31786344392175875,-0.47132223779523424,0.173471504594789,-0.32241995823765296,-0.5979576011511633,0.2791009181319543,-0.9704158648619572,-0.08505547774413019
-1.4855732654834104,0.5445167270754164,1.0528127906521931,2.458090436424,0.09277019498678643,-0.9459686457644215,-1.358260421326332,0.470098542908768,0.46830761639778795,-0.6552550504944654,2.280696754166665,-0.4730842804973167,-0.2108052107871752,-0.22323674205411703,-0.007586332494795444,-0.4375728864163095,-0.30023612669680694,0.3495907540082856,0.22285948596514732,-0.27907908160055
-0.6767798881494193,2.9972916233600357,1.0021210546797685,-0.46341002707021217,-2.3178057989526057,-0.9683899149120792,1.4759042557284812,0.3917731441424229,-0.75388001050581,0.5408922540268549,0.6283264812701784,-0.776778957318355,-1.6906052392719073,-0.48818458228542416,0.6299220729090654,-0.6240934659945795,0.3720818950208128,-0.08568984043219406,0.5902581095860125,0.027422352759464762
2.1449454713337883,-0.30944897731375987,-1.0442378401131884,0.2455602667072377,-1.4788748616606398,-1.1796460006957759,0.3425925082186959,0.8466721228954077,-0.0581676892019622,-1.2388126187255455,-0.6595074619360028,0.5566996787020898,1.5104218535406047,-0.7633938726140972,-0.15215820306461375,-0.3704903133276109,0.09514924196910456,-1.3093846008944126,0.6754749173282536,-0.3159496582027751
-2.4499765459607246,0.3109076848215935,-0.3280679629226913,1.2432549457131232,-0.8740281558974625,0.5102656879073139,0.908778388498127,0.23153801310496439,-0.16097438276845377,-0.17771748785669822,-0.047636402199880114,0.6121971979318567,0.37378388611889274,0.3934082227334889,-0.5605281304913406,0.6218942643677052,0.2290627870391472,-0.32467450365659994,0.16758308023919563,-0.16453489321581818
1.409444757117726,2.132215977389878,-0.5101786289889441,0.3841824972041289,-0.178913074527493,-0.5173732943714694,-0.9002227635742193,-1.7382715111038538,-0.6640596158688884,0.3098240564093001,-0.655351918870024,-1.3468928850994821,-0.08860999603217454,-0.17828951548971025,1.0636199767372885,-0.32827213041486475,-0.24759786151988822,-0.06059460793912431,-0.7223260199314058,0.19314129640819513
-2.618575812099351,-0.6285643917232153,-0.046479046760481556,-0.5586283479037581,1.2576370307341902,0.45177807662604164,0.33991575583037736,0.4823409873493382,0.12894152530185923,0.29468365375808236,-0.17646084293714184,-0.07656537752354617,0.3665436414989331,-0.2777946257811523,0.057343635318570126,-0.2938831877404411,-0.23376887710863556,0.29554842304358875,-0.20887550516312733,0.02965392607905144
-2.0139168874312774,-0.08602007543975987,-0.778701138749017,1.2438733906314494,0.3304770080690738,1.363516118503721,-0.21634040726412476,-0.03417367210092371,0.028926523125473756,0.16126355088873096,0.07796018645423688,-0.47266449384358394,-1.4264924297866735,-0.09719715751211157,0.009608237022261455,-0.571029130705508,0.05930714803155846,-0.08608996158554705,0.01935416140769919,0.16999754180719837
2.4262011338054474,0.02990825141082529,1.4442831920179748,-2.0361146281398868,-2.6792673792738952,2.429098377553618,-0.054754581351948814,1.937385742810639,-0.5567231848509198,-1.8868483727641554,-0.24164676641464006,-0.5240042341083505,1.1909922106664508,-1.7251888267157616,-0.5006757418524791,-0.8484162775672061,1.029025014913861,0.16675806563632636,-1.13152878078101,-0.586499056514945
3.4184654362118607,0.26586184256606965,-1.2134743203554719,-1.5146718737491518,-0.41149653273282777,-1.4124630891595624,-0.03899778636808547,-0.5511653178453999,0.23924683757624857,0.02915975682197716,0.7947896216889655,0.5826710565764373,-0.8390634800847975,-0.4260386244328198,-1.7217702739929681,0.22007932202852995,-1.4607355068400139,0.24490594498850807,0.4782620749194417,-0.23244675890871444
-3.1179698381931127,-1.2164693563538231,0.02644714138353469,-0.34536485341614676,1.7864113534164665,0.5318140229809202,-0.09947427457882156,0.2767643922290844,0.03175823238777555,-0.09737499050119566,-0.3713924987180288,-0.02028369517661825,-0.14245487333827253,0.005113622700476272,0.04368927166225892,-0.15064422549978396,0.0760773560089144,-0.2595912363063797,0.04685322000327792,-0.12033613055633308
-2.461795782973181,-0.3326910711677079,-0.4977562936638915,1.3424549591144337,-2.213936274178363,-0.7294395108028039,-0.11918641139041741,0.13689912366224308,0.5937949581095927,0.12050431138940827,0.3234573472188226,0.3510183421051126,-0.4036548918035872,-0.18146115032717364,0.31082198189063087,-0.657304861495392,-0.1458915339059081,-0.5300095300094829,0.1971236951679882,-0.04002632082151326
-0.679759338782945,-1.1359800809448326,-1.1961857936707863,1.533916353784985,-0.548823055680889,1.1338062913295404,-0.33595936229071305,0.6074838136142227,0.05730103745802916,0.5264283393683028,-0.3220609144437728,-0.7484003266318441,0.108121029037243,-0.0778775628423474,0.7203811583563232,-0.032234421597881924,-0.3694305501454547,0.5834351696806966,-0.5206334947937175,0.2156355472862283
-3.013596707044212,-0.993956706043419,0.07243291006518407,-0.40005731272465367,-0.004570171420252313,-1.007334505988844,0.11109954979982861,-0.18759353242924376,0.1260811474465175,0.23118655582387976,0.022402701431722058,-0.09265216800481518,0.6330242999215059,-0.38092963926316126,0.7224222628945635,-0.4654535278077132,-0.3244141490190914,0.3328225193430322,-0.14105123284643292,0.11069254305530504
