PREPROCESSING__pca0,PREPROCESSING__pca1,PREPROCESSING__pca2,PREPROCESSING__pca3,PREPROCESSING__pca4,PREPROCESSING__pca5,PREPROCESSING__pca6,PREPROCESSING__pca7,PREPROCESSING__pca8,PREPROCESSING__pca9,PREPROCESSING__pca10,PREPROCESSING__pca11,PREPROCESSING__pca12,PREPROCESSING__pca13,PREPROCESSING__pca14,PREPROCESSING__pca15,PREPROCESSING__pca16,PREPROCESSING__pca17,PREPROCESSING__pca18,PREPROCESSING__pca19,CATEGORICAL PREPROCESSING__pca0,CATEGORICAL PREPROCESSING__pca1,NUMERICAL PREPROCESSING__pca0,CLUSTER_ID
4.543787562573605,-0.0137987522668613,-0.1471950146723885,-2.5196501289293414,-0.0763394065190507,-0.1242646863064849,1.7904629966408645,2.9274897103886723,-0.9705201875787792,-1.0322100775385643,0.0538994679459999,-0.086864550919158,-0.2578168704321592,-0.3252101228648049,-1.0315009470035246,-1.0435625586559762,-0.8134328530891766,-0.4565274181226675,-0.7322968566157286,-0.1577156663833028,-0.0701008290136613,-0.4250737309364613,1.531184939106103,0
-2.4237222149615154,0.15007968900342,-0.3859620579037505,1.1170482426935529,-1.2215940244978836,0.1438191430640095,1.0031854510220677,-0.2774981472205606,-0.2924421992831141,0.1923492673500585,0.3852943359079737,0.0500507758537882,0.4454079739283595,0.1236176727809957,-0.3607724691560408,0.1699884694367807,-0.1440269992850199,0.0143280680608844,-0.1548582934548568,0.0341363277630439,-0.0701008290136613,-0.4250737309364613,-1.190544583180447,1
1.7971760378669497,0.0243947123895606,-1.027759669297013,-0.1158910430689547,-0.3429141022238008,-1.0747495264218496,-0.7949478931690402,0.315630940611848,0.4527139371314111,-0.6766062629849859,-0.8168125201777354,0.5587791728977747,0.4932344515589119,0.2916777193740906,0.1747422857607848,0.2454109715433337,1.371171173082379,0.9400510818783064,-0.1223157046021787,0.2538292625815739,0.5870390885954281,-1.0822136485452425,-0.2057733560258591,0
-2.672047534113383,-1.380427832001608,0.0560461531756833,-0.412173140213214,0.4505872503373612,-1.0338931980374324,-0.28736457898103,-0.4705138626425938,0.1065977566769388,0.0028278891371886,-0.0808986207399216,-0.0202983178874746,0.2572777318768559,-0.0935160686969421,0.2270896827560218,-0.0307446536666271,0.074116428043287,0.1055952586476974,-0.0541547939334069,-0.0057899297529602,0.5870390885954281,-1.0822136485452425,-1.0618810057632648,1
-0.4142655429706687,0.1577527413972368,-0.5633609217581153,-0.9738265062960778,2.169329250089416,0.4201015466428425,0.6009779650276771,-0.5329832896406799,-0.8930845829895405,-0.3400349793404988,-0.1578430433467032,-0.6467894757780666,0.2437248733828858,-0.0195554341397036,0.4848163341873908,-0.3557507595327844,-0.0509821931295194,0.9710520187555338,-0.4025068217019201,0.2309919442017858,0.5303454373774773,1.489652370673138,-0.9530118248718028,3
0.7873485302053114,1.3131795683944718,-0.4186464999466544,0.2125388654508713,-0.6702894604990015,-1.096608413517758,-0.8075894916867434,-0.6979882077463943,-0.0289677050827345,-0.7023755669595849,-0.577852215034966,0.6034185917682157,-0.5763753462533248,0.3066434214046188,0.2078485571786855,0.3164256941853889,-0.3117030913772524,-0.5949361044535688,-0.5218459560530098,-0.2987519244109891,1.215832180595542,-0.453420556544833,-0.2997967395230309,3
0.6504705132972511,1.470343255516332,-0.7098016373412636,-0.774400763018698,0.0469331243553476,-0.8196167499369842,0.0874509606413793,-0.3155769523633328,-0.0003841902207575,-0.5934662054370428,0.1261515003939689,0.5221525550287213,-0.8565947716006189,0.1495472924192304,0.1046669112249322,-0.7461624762461145,-0.3017210175207921,0.4339782794498907,0.0042914139998728,-0.2180730209181781,-1.38438066423184,0.8892061042811005,1.1847829999059964,3
-2.424140926934471,-0.8632059558096312,0.340244170986229,-0.841847287329259,0.8941368299376842,-0.9620589483676056,-0.4462870061833001,-0.1420505406183269,0.2778709704602837,-0.0114466639813888,-0.4656182940849583,0.3564321383237256,0.2547703487252623,0.2402842567862174,-0.2010062610298318,0.1532151801508484,-0.0371625207602313,0.0844135505283857,0.1314265206484108,-0.1314245124899502,0.5303454373774773,1.489652370673138,0.3138295527743004,1
-2.712048859274632,-1.3973701339325226,1.8214709026906568,-0.8355691654493443,-0.6349869457781048,-1.143300228214229,0.4380588882853283,1.4381790853516063,-0.54578572488145,-0.2410420304231662,-0.6571162437510839,-0.1086780765438563,-0.5441738309015565,0.1358613225938723,-0.3615368015180219,0.6441357230825894,0.3530557392746585,-0.2752028426876936,-0.0836465659560819,-0.1328447861978571,1.844625272595656,0.1753725354555761,0.1703201779628278,1
-3.509268061029687,-0.2456617823088945,0.8603712396414732,-0.4951457573551184,-1.976323956000068,3.179068825168619,-0.0688271622153139,0.2329399410557667,0.2377213603530067,-1.0528950033492257,1.0473789448738566,1.1693857107491608,0.9375195971636217,0.1170517910726868,-0.1491563113697217,-0.2831142249683762,-0.0993190239524437,-0.6718551334695384,0.4150008884326432,-0.2427726035384173,1.844625272595656,0.1753725354555761,-1.2152875788375976,1
-2.687381782999131,-1.7762103347293423,0.1996121603496723,-0.0817246572480614,-0.1004878022613046,-1.2582268222555053,-0.3316641709478853,-0.5345048859288393,0.1197130743191801,-0.0140578232609838,-0.0426177729095463,0.2097315411291547,0.2905403385070738,0.2259831414818156,-0.5630700444394926,0.305088172729251,-0.1580448375779241,-0.009117661590285,-0.045466507621639,0.2334313866252981,-0.7272407466227508,0.2320661866723196,-0.6313528813288469,1
-2.6210600924644902,-1.2679789739627911,-0.2590175418552005,0.0387614114554877,0.4018511870533611,0.0225874288454603,-0.7537298784300019,1.1978003302249856,0.8749316465222476,-0.1945589636250455,-0.4565096787657366,0.5133770649264932,-0.5971571892649565,-0.0115596999030381,0.4958429314492352,-0.9325886819900202,-0.106570404052639,-0.4358266621505848,0.0930154568190816,-0.1919650086067875,-1.3560338386228648,-0.3967269053280895,1.1847829999059964,1
2.9449347137371893,-1.515617619173302,-2.571723233365552,0.1255783869196072,0.1508975125867618,0.5390790894365073,1.072407460294894,0.815361534007641,-0.3963268687298155,-1.1905242389895525,0.6454786711677152,0.1338147679121426,0.0704797871346782,-1.3194128466242672,0.2766248047278031,-0.1108476116385835,0.4014917391582928,0.0038030033020953,0.652235898194868,-0.0153219304037646,-1.38438066423184,0.8892061042811005,-0.6313528813288469,0
-1.329501022107068,1.657194794187529,-0.1303441233823022,0.6202385322867197,-0.3845547575300498,0.2276075594993863,0.7975718088617608,-0.221708890712881,-0.4292604008803504,-0.1976183866813076,-0.5348117212294627,0.4093570031758459,0.5745314112291844,0.2147567690665719,-0.3664636018535126,0.6541524060823365,0.1022019209150701,0.5580752519444229,0.0222484885923287,0.0319989473867223,-0.7555875722317262,1.5179991962815096,-0.6313528813288469,3
-2.6873404562134904,-1.7120941395814913,-0.0800275969232564,-0.141752215352846,0.3707646565086031,-0.6804530361186453,-1.1258281078948582,0.4809846872985264,0.8116686901301607,-0.171845707458084,-0.2862775484803699,0.2987084421518343,-0.860818124571059,-0.0150104774432796,0.2796521170761445,-0.946113835974837,-0.1687035025177068,-0.5578195574441543,0.1404245762789825,-0.0800024148270831,-0.7272407466227508,0.2320661866723196,1.3530353703746196,1
4.761404293239899,-0.55564709814743,3.3703967322363275,1.7037229880935734,-1.2322797620959458,-0.2135043466281096,1.930842145740388,-0.5390936826240201,0.6294399756071224,0.4118833965839784,-2.284058219711821,1.230144508486321,-0.1446640477453573,-0.5348812111904457,1.5364701774527971,0.6529177197564897,0.8579800407732109,-0.1621314431235756,-1.3212396503818045,0.3150035999530984,1.1874853549865667,0.8325124530643571,1.1303484094602656,2
-2.6908249454252804,0.3514335131578709,0.1404321460737797,-0.2916953623216198,0.6631010173853181,-0.2391931032481128,0.3519128910331456,-0.692028167069004,-0.1183621720952502,-0.0792827434776568,0.226927935709161,0.282793078716519,-0.5761418779741656,0.0741566980909726,-0.6146666250167756,-0.0115162983985335,-0.0214246253362972,-0.2149984706628568,0.1928936999880309,-0.0413385690085754,-0.7272407466227508,0.2320661866723196,0.9818904355173628,1
-0.3833454112845856,0.0318880442703742,-0.8642442790938841,0.0873791715311951,-1.2681028370357332,-0.7670387672920499,0.5430079816999414,1.6220928082581214,0.965556322957748,-0.7047502012055934,-0.332322601948981,0.7120604087251264,1.3057618307460663,-1.0916617834161164,0.2847524513080439,-1.222276708141625,1.8189626684326297,0.1774087722041866,0.2175180400147516,0.0834531527663266,0.5870390885954281,-1.0822136485452425,1.550979335631823,3
4.050456311782264,2.300247601357001,0.6379481522256237,0.4990903487051445,0.5612843837381921,1.638205365998813,1.2718146667506809,-0.0393489065819624,2.8597524780921693,0.401420252851896,-1.877749875018372,-0.0589508006991479,0.1443990012035341,2.385051091598268,-0.0859099109948085,0.9200401501328356,-1.0771213101176924,0.0802199796886028,0.7617392711098007,0.2962725592660452,-0.0984476546226367,0.8608592786727288,0.5167221171629341,0
-2.035303727419038,-1.4113079989255397,-0.4783578706524756,-0.5350530106961653,1.6124492774156771,0.5492488744895054,0.1430007199417742,0.1424001438746392,0.0753406350650293,0.2731830347536629,0.2496632979350276,-0.1606123648954965,-0.1129871312672997,-0.1246893080147693,-0.0256768225553136,0.1178106615104287,0.0637623833619059,0.1279755059013447,-0.279527253742831,0.09771147570133,-1.3276870130138896,-1.6826599149372798,1.234268991220297,1
-0.8284141581100054,-1.0237774070249248,-0.3873629893558171,-0.6632485537868248,0.5023394567269527,-0.6001221868534083,-0.8895105507193576,0.749940461059291,1.073125852953119,-0.1526486618477909,-0.3681078287652043,0.4870298293963771,-0.415779707747874,-0.8871145636345831,-0.3185469292797929,-0.3438762885095675,0.36111123108889,-0.3102873358708508,0.0339749751332492,-0.3055072443057958,-0.7272407466227508,0.2320661866723196,1.6647971156547152,1
-1.1940328223902976,-1.336637934710065,-0.3306534881125663,-0.5717130076302877,0.35548919248336,-0.0672145708164932,0.9128235891843552,-1.0875707520814804,-1.5263857665287708,0.6332442486211579,0.020231452796589,-2.9328326209121385,1.277351537317234,-1.2011033204703383,-0.0146721673777406,-2.626184726591984,-2.690993045355208,0.38750907223708,0.2109931257157182,-1.0995859969928117,-0.7272407466227508,0.2320661866723196,0.9175586468087716,1
0.1193633025398695,2.4933597482706507,1.3449845028032188,2.87655356329804,0.5654968990562399,-0.017538611404025,-1.1864517260906442,1.0073105447293091,-0.082544249276808,-1.0237842411973328,1.158959434986604,-0.412781125962826,1.036540752585401,0.0321793710855635,0.4341959336571152,-0.1782046450398347,-0.1730999390677769,-1.5365670421716642,0.1153531675931114,0.371142490644065,0.5303454373774773,1.489652370673138,0.9868390346487927,3
0.3239171291189717,1.7094129275442471,-0.4567520535839802,0.8063335091291498,-1.652757663600651,-1.2581995148364469,-0.2770240695824345,-0.7688976931422762,-0.0760147307496438,-0.4924789737368973,-0.6197441265702691,0.3159558509633325,0.0295966786753179,-0.6062995610538802,0.4455497004847701,0.2584315565817627,0.0871295513589324,0.3574390922160919,0.1062871997522475,0.1493904060690218,0.5303454373774773,1.489652370673138,-0.913423031820362,3
-0.8307962933885149,3.2180810586693327,-0.1176822369404726,-0.5380489731416926,0.1563278863106948,0.6317725107157278,0.5367858149912073,1.040514513711595,0.7018443185928478,0.809114538392634,-0.4028110071995767,0.2801755409429833,0.1549808657673219,-0.5414645995650637,0.4900758887132563,-0.9633391249512504,-0.0254879216685078,0.4754338959373208,0.4028153279680703,0.3872394684337741,0.5870390885954281,-1.0822136485452425,0.566208108477235,3
-2.20523373454689,-0.788864065541623,-0.5279226975642285,0.3937441850722969,0.6849336117424644,0.90794578892682,-0.2467568601354119,1.2306922153905655,0.4476568862543812,-0.2065405502476329,-0.5255475374881364,0.0914419514032323,-0.4672356538260134,-0.5213285752633043,0.6635816811304095,-0.8858197751803433,-0.2351890361843746,-0.1090463834445369,-0.0064479410097067,-0.0410354507859799,-0.0701008290136613,-0.4250737309364613,0.937353043334492,1
-1.8130789969821377,1.187285889194882,0.4359062682275952,-0.756326163818061,-0.2031862185378068,-1.34840644416592,0.140081722701804,-1.0903079908049085,0.0849412594956789,0.4735840440778696,0.1143661943192228,0.1726314401656499,0.1553507003175941,0.0484053108492472,-0.6347148740849278,0.0975153193788972,-0.2227460588809632,0.3146155898742843,0.0379409193702719,0.0926322504233955,-0.7272407466227508,0.2320661866723196,0.2198061692771287,1
0.025825841349937,-1.5669952187921146,-0.7225786664430469,-1.418927433831044,0.1667834757616296,-0.7862270545034318,-0.3479670610198022,0.1030611891798599,1.3547066127218892,1.712544901438376,0.8707523966842561,1.1720318746073215,-0.3714655486230969,-1.2730025703051695,-1.1953260306448303,2.901802322730574,-1.358184477317365,2.3588833569724263,-0.4003050022756939,0.7149175931258404,-0.0701008290136613,-0.4250737309364613,0.6948716858944174,1
-1.8349016594625391,-1.7767129645530384,-0.3291358936671583,-0.2867788449024131,0.4013868220221158,-1.0255533108297945,-0.3363025201478779,-1.0925175552069597,-0.1273112788470994,0.2183637204641821,0.2530384212278993,-0.5204008125192886,0.0756791909982315,-0.4584806651047216,0.1211727406631984,0.2597628215893375,-0.0268958850729631,0.6569024867481046,-0.3134623738895316,0.2566250599511879,-0.7272407466227508,0.2320661866723196,0.2000117727514083,1
4.853110461020608,-1.3225463078475646,-0.4575447021610255,1.3583382541887328,1.1475795283415982,1.086753770298002,0.0292216812009197,-0.7540380171160418,-2.6996739348338656,0.1774316305464912,-1.2039484982555997,1.6095070741848403,-0.0661365196164868,1.0089034703465272,0.4607025303222273,-1.068621352738095,-1.1705419141121736,0.097830586682335,-0.2495202308212296,-1.202100539839045,0.5303454373774773,1.489652370673138,-0.6659930752488575,2
-2.460803968996316,-1.4138404890447342,-0.150734957033904,-0.2058450970816667,0.3570117558062919,-0.8216404941331402,-1.200408928583558,0.0177258113986304,0.6665230116748302,0.0213908936864135,-0.3380682399306723,-0.0921181872347005,-0.9236886048192292,-0.4300603800747239,0.5778230352524768,-0.961746106169088,-0.2915656630183882,0.531767663044797,-0.0141227516075837,0.1306216738721875,-0.7555875722317262,1.5179991962815096,-1.561689518037704,1
-0.1854632319734399,-1.1181107316817298,-1.0625637599349504,0.4797550256416791,-0.6545925792587691,0.5820785462864817,-0.3834807359610452,0.9787773116308104,0.7391135181042459,0.9694834419671366,0.0611510999345743,-0.487747885442455,0.3178634439217587,-0.4713222377952342,0.173471504594789,-0.3224199582376529,-0.5979576011511633,0.2791009181319543,-0.9704158648619572,-0.0850554777441301,1.215832180595542,-0.453420556544833,0.2989837553800101,1
-1.4855732654834104,0.5445167270754164,1.0528127906521931,2.458090436424,0.0927701949867864,-0.9459686457644216,-1.358260421326332,0.470098542908768,0.4683076163977879,-0.6552550504944654,2.280696754166665,-0.4730842804973167,-0.2108052107871752,-0.223236742054117,-0.0075863324947954,-0.4375728864163095,-0.3002361266968069,0.3495907540082856,0.2228594859651473,-0.27907908160055,0.5870390885954281,-1.0822136485452425,1.3530353703746196,1
-0.6767798881494193,2.997291623360036,1.0021210546797683,-0.4634100270702121,-2.3178057989526057,-0.9683899149120792,1.4759042557284812,0.3917731441424229,-0.75388001050581,0.5408922540268549,0.6283264812701784,-0.776778957318355,-1.690605239271907,-0.4881845822854241,0.6299220729090654,-0.6240934659945795,0.3720818950208128,-0.085689840432194,0.5902581095860125,0.0274223527594647,-0.126794480231612,2.14679228828192,1.259011986877448,3
2.1449454713337883,-0.3094489773137598,-1.0442378401131884,0.2455602667072377,-1.4788748616606398,-1.179646000695776,0.3425925082186959,0.8466721228954077,-0.0581676892019622,-1.2388126187255455,-0.6595074619360028,0.5566996787020898,1.5104218535406049,-0.7633938726140972,-0.1521582030646137,-0.3704903133276109,0.0951492419691045,-1.3093846008944126,0.6754749173282536,-0.3159496582027751,-0.0984476546226367,0.8608592786727288,0.6948716858944174,0
-2.449976545960725,0.3109076848215935,-0.3280679629226913,1.2432549457131232,-0.8740281558974625,0.5102656879073139,0.908778388498127,0.2315380131049643,-0.1609743827684537,-0.1777174878566982,-0.0476364021998801,0.6121971979318567,0.3737838861188927,0.3934082227334889,-0.5605281304913406,0.6218942643677052,0.2290627870391472,-0.3246745036565999,0.1675830802391956,-0.1645348932158181,0.5586922629864526,0.2037193610639478,-0.2453621490772998,1
1.409444757117726,2.132215977389878,-0.5101786289889441,0.3841824972041289,-0.178913074527493,-0.5173732943714694,-0.9002227635742193,-1.7382715111038538,-0.6640596158688884,0.3098240564093001,-0.655351918870024,-1.346892885099482,-0.0886099960321745,-0.1782895154897102,1.0636199767372885,-0.3282721304148647,-0.2475978615198882,-0.0605946079391243,-0.7223260199314058,0.1931412964081951,0.5303454373774773,1.489652370673138,-0.8589884413746312,3
-2.618575812099351,-0.6285643917232153,-0.0464790467604815,-0.5586283479037581,1.2576370307341902,0.4517780766260416,0.3399157558303773,0.4823409873493382,0.1289415253018592,0.2946836537580823,-0.1764608429371418,-0.0765653775235461,0.3665436414989331,-0.2777946257811523,0.0573436353185701,-0.2938831877404411,-0.2337688771086355,0.2955484230435887,-0.2088755051631273,0.0296539260790514,-1.9848269306229789,-1.025519997328499,-0.2651565456030202,1
